hotel,arrival_date_year,arrival_date_month,stays_in_week_nights,stays_in_weekend_nights,meal,Meal_cost,country,market_segment,daily_rate_per_night,required_car_parking_spaces,Revenue
Resort Hotel,2018,August,1,0,BB,$12.99 ,PRT,Direct,$172.00 ,0,$223.43 
Resort Hotel,2018,August,1,0,BB,$12.99 ,PRT,Direct,$183.00 ,0,$237.72 
Resort Hotel,2018,July,1,0,BB,$12.99 ,PRT,Direct,$136.00 ,0,$176.66 
Resort Hotel,2018,July,1,0,BB,$12.99 ,PRT,Direct,$8.00 ,0,$10.39 
Resort Hotel,2018,September,1,0,BB,$12.99 ,PRT,Direct,$146.00 ,0,$189.65 
Resort Hotel,2018,September,1,0,BB,$12.99 ,PRT,Direct,$146.00 ,0,$189.65 
Resort Hotel,2019,April,1,0,BB,$12.99 ,NULL,Direct,$56.00 ,0,$72.74 
Resort Hotel,2019,April,2,0,BB,$12.99 ,PRT,Direct,$80.00 ,0,$207.84 
Resort Hotel,2019,April,1,0,BB,$12.99 ,PRT,Direct,$80.00 ,0,$103.92 
Resort Hotel,2019,August,1,0,BB,$12.99 ,PRT,Direct,$199.00 ,0,$258.50 
Resort Hotel,2019,August,1,0,BB,$12.99 ,PRT,Direct,$221.00 ,0,$287.08 
Resort Hotel,2019,August,2,0,BB,$12.99 ,PRT,Direct,$214.60 ,0,$557.53 
Resort Hotel,2019,August,1,0,BB,$12.99 ,PRT,Direct,$179.00 ,0,$232.52 
Resort Hotel,2019,August,0,1,BB,$12.99 ,PRT,Direct,$150.00 ,0,$194.85 
Resort Hotel,2019,December,2,0,BB,$12.99 ,PRT,Direct,$44.00 ,0,$114.31 
Resort Hotel,2019,February,1,0,BB,$12.99 ,PRT,Direct,$107.00 ,0,$138.99 
Resort Hotel,2019,February,1,0,BB,$12.99 ,PRT,Direct,$45.00 ,0,$58.45 
Resort Hotel,2019,January,1,0,BB,$12.99 ,PRT,Direct,$44.00 ,0,$57.16 
Resort Hotel,2019,July,2,0,BB,$12.99 ,PRT,Direct,$147.60 ,0,$383.46 
Resort Hotel,2019,July,2,0,BB,$12.99 ,PRT,Direct,$197.10 ,0,$512.07 
Resort Hotel,2019,July,0,1,BB,$12.99 ,PRT,Direct,$8.00 ,0,$10.39 
Resort Hotel,2019,July,1,0,BB,$12.99 ,FRA,Direct,$190.00 ,0,$246.81 
Resort Hotel,2019,July,5,2,BB,$12.99 ,PRT,Direct,$130.00 ,0,"$1,182.09 "
Resort Hotel,2019,June,0,1,BB,$12.99 ,NULL,Direct,$90.00 ,0,$116.91 
Resort Hotel,2019,June,0,1,BB,$12.99 ,PRT,Direct,$8.00 ,0,$10.39 
Resort Hotel,2019,March,0,1,BB,$12.99 ,PRT,Direct,$40.00 ,0,$51.96 
Resort Hotel,2019,March,1,0,BB,$12.99 ,ESP,Direct,$45.00 ,0,$58.45 
Resort Hotel,2019,May,1,0,BB,$12.99 ,PRT,Direct,$42.00 ,0,$54.56 
Resort Hotel,2019,May,1,0,BB,$12.99 ,PRT,Direct,$72.00 ,0,$93.53 
Resort Hotel,2019,May,1,0,BB,$12.99 ,PRT,Direct,$82.00 ,0,$106.52 
Resort Hotel,2019,May,0,2,BB,$12.99 ,PRT,Direct,$72.00 ,0,$187.06 
Resort Hotel,2019,November,1,0,BB,$12.99 ,PRT,Direct,$70.00 ,0,$90.93 
Resort Hotel,2019,November,0,1,BB,$12.99 ,PRT,Direct,$85.00 ,0,$110.42 
Resort Hotel,2019,November,2,0,BB,$12.99 ,PRT,Direct,$8.00 ,0,$20.78 
Resort Hotel,2019,October,2,0,BB,$12.99 ,PRT,Direct,$70.00 ,0,$181.86 
Resort Hotel,2019,September,1,0,BB,$12.99 ,PRT,Direct,$0.00 ,0,$0.00 
Resort Hotel,2019,September,1,0,BB,$12.99 ,PRT,Direct,$8.00 ,0,$10.39 
Resort Hotel,2019,September,1,0,BB,$12.99 ,PRT,Direct,$8.00 ,0,$10.39 
Resort Hotel,2020,August,1,0,BB,$12.99 ,PRT,Direct,$8.00 ,0,$10.39 
Resort Hotel,2020,August,0,1,BB,$12.99 ,PRT,Direct,$225.00 ,0,$292.27 
Resort Hotel,2020,August,1,0,BB,$12.99 ,PRT,Direct,$200.00 ,0,$259.80 
Resort Hotel,2020,August,1,0,BB,$12.99 ,PRT,Direct,$200.00 ,0,$259.80 
Resort Hotel,2020,August,1,0,BB,$12.99 ,AGO,Direct,$190.00 ,0,$246.81 
Resort Hotel,2020,August,1,0,BB,$12.99 ,PRT,Direct,$235.00 ,0,$305.26 
Resort Hotel,2020,February,2,0,BB,$12.99 ,PRT,Direct,$55.00 ,0,$142.89 
Resort Hotel,2020,February,1,0,BB,$12.99 ,PRT,Direct,$48.00 ,0,$62.35 
Resort Hotel,2020,February,1,0,BB,$12.99 ,PRT,Direct,$8.00 ,0,$10.39 
Resort Hotel,2020,February,1,0,BB,$12.99 ,PRT,Direct,$78.00 ,0,$101.32 
Resort Hotel,2020,February,0,1,BB,$12.99 ,GBR,Direct,$80.00 ,0,$103.92 
Resort Hotel,2020,February,1,0,BB,$12.99 ,PRT,Direct,$8.00 ,0,$10.39 
Resort Hotel,2020,February,1,0,BB,$12.99 ,PRT,Direct,$8.00 ,0,$10.39 
Resort Hotel,2020,January,1,0,BB,$12.99 ,PRT,Direct,$0.00 ,0,$0.00 
Resort Hotel,2020,January,1,0,BB,$12.99 ,PRT,Direct,$8.00 ,0,$10.39 
Resort Hotel,2020,July,1,0,BB,$12.99 ,PRT,Direct,$155.00 ,0,$201.34 
Resort Hotel,2020,July,1,0,BB,$12.99 ,PRT,Direct,$174.00 ,0,$226.03 
Resort Hotel,2020,July,1,0,BB,$12.99 ,PRT,Direct,$0.00 ,0,$0.00 
Resort Hotel,2020,June,1,0,BB,$12.99 ,PRT,Direct,$8.00 ,0,$10.39 
Resort Hotel,2020,June,2,0,BB,$12.99 ,GBR,Direct,$135.00 ,0,$350.73 
Resort Hotel,2020,June,2,0,BB,$12.99 ,PRT,Direct,$93.00 ,0,$241.61 
Resort Hotel,2020,March,1,0,BB,$12.99 ,PRT,Direct,$70.00 ,0,$90.93 
Resort Hotel,2020,March,0,1,BB,$12.99 ,PRT,Direct,$35.00 ,0,$45.47 
Resort Hotel,2020,March,1,0,BB,$12.99 ,PRT,Direct,$65.00 ,0,$84.44 
Resort Hotel,2020,March,1,0,BB,$12.99 ,PRT,Direct,$8.00 ,0,$10.39 
Resort Hotel,2020,May,1,0,BB,$12.99 ,PRT,Direct,$80.00 ,0,$103.92 
Resort Hotel,2018,August,1,0,BB,$12.99 ,PRT,Direct,$191.00 ,0,$248.11 
Resort Hotel,2018,August,3,2,BB,$12.99 ,PRT,Direct,$130.60 ,0,$848.25 
Resort Hotel,2018,November,1,0,BB,$12.99 ,PRT,Direct,$38.00 ,0,$49.36 
Resort Hotel,2018,November,1,0,BB,$12.99 ,PRT,Direct,$78.00 ,0,$101.32 
Resort Hotel,2018,October,3,0,BB,$12.99 ,PRT,Direct,$56.00 ,0,$218.23 
Resort Hotel,2018,September,6,2,BB,$12.99 ,PRT,Direct,$153.00 ,0,"$1,589.98 "
Resort Hotel,2018,September,4,1,BB,$12.99 ,PRT,Direct,$124.40 ,0,$807.98 
Resort Hotel,2018,September,3,0,BB,$12.99 ,DEU,Direct,$129.00 ,0,$502.71 
Resort Hotel,2019,December,1,0,BB,$12.99 ,PRT,Direct,$4.00 ,0,$5.20 
Resort Hotel,2019,February,1,0,BB,$12.99 ,PRT,Direct,$75.00 ,0,$97.42 
Resort Hotel,2019,January,1,0,BB,$12.99 ,PRT,Direct,$53.00 ,0,$68.85 
Resort Hotel,2019,July,1,0,BB,$12.99 ,NULL,Direct,$154.00 ,0,$200.05 
Resort Hotel,2019,May,1,0,BB,$12.99 ,PRT,Direct,$89.00 ,0,$115.61 
Resort Hotel,2019,October,1,0,BB,$12.99 ,PRT,Direct,$51.00 ,0,$66.25 
Resort Hotel,2020,April,2,0,BB,$12.99 ,PRT,Direct,$110.00 ,0,$285.78 
Resort Hotel,2020,January,9,3,BB,$12.99 ,PRT,Direct,$8.00 ,0,$124.70 
Resort Hotel,2020,July,1,0,BB,$12.99 ,PRT,Direct,$174.00 ,0,$226.03 
Resort Hotel,2020,July,0,1,BB,$12.99 ,PRT,Direct,$140.00 ,0,$181.86 
Resort Hotel,2020,May,1,0,BB,$12.99 ,PRT,Direct,$85.00 ,0,$110.42 
Resort Hotel,2020,May,1,0,BB,$12.99 ,PRT,Direct,$85.00 ,0,$110.42 
Resort Hotel,2018,December,5,0,BB,$12.99 ,PRT,Direct,$38.00 ,0,$246.81 
Resort Hotel,2018,December,5,0,BB,$12.99 ,PRT,Direct,$38.00 ,0,$246.81 
Resort Hotel,2018,December,1,0,BB,$12.99 ,PRT,Direct,$38.00 ,0,$49.36 
Resort Hotel,2018,October,1,0,BB,$12.99 ,PRT,Direct,$56.00 ,0,$72.74 
Resort Hotel,2019,February,1,0,BB,$12.99 ,PRT,Direct,$39.00 ,0,$50.66 
Resort Hotel,2019,July,1,0,BB,$12.99 ,PRT,Direct,$124.00 ,0,$161.08 
Resort Hotel,2019,June,3,0,BB,$12.99 ,PRT,Direct,$169.00 ,0,$658.59 
Resort Hotel,2019,June,1,0,BB,$12.99 ,PRT,Direct,$159.00 ,0,$206.54 
Resort Hotel,2019,March,5,2,BB,$12.99 ,PRT,Direct,$35.14 ,0,$319.53 
Resort Hotel,2019,March,5,2,BB,$12.99 ,PRT,Direct,$60.84 ,0,$553.22 
Resort Hotel,2019,March,5,2,BB,$12.99 ,PRT,Direct,$88.84 ,0,$807.82 
Resort Hotel,2019,May,1,0,BB,$12.99 ,PRT,Direct,$70.00 ,0,$90.93 
Resort Hotel,2019,November,1,0,BB,$12.99 ,PRT,Direct,$43.00 ,0,$55.86 
Resort Hotel,2019,October,0,1,BB,$12.99 ,PRT,Direct,$76.00 ,0,$98.72 
Resort Hotel,2020,August,1,0,BB,$12.99 ,PRT,Direct,$234.00 ,0,$303.97 
Resort Hotel,2020,February,3,1,BB,$12.99 ,PRT,Direct,$53.00 ,0,$275.39 
Resort Hotel,2020,July,1,0,BB,$12.99 ,PRT,Direct,$147.90 ,0,$192.12 
Resort Hotel,2020,March,1,0,BB,$12.99 ,PRT,Direct,$35.00 ,0,$45.47 
Resort Hotel,2018,August,3,2,HB,$17.99 ,PRT,Direct,$237.00 ,0,"$2,131.81 "
Resort Hotel,2018,October,5,2,BB,$12.99 ,PRT,Direct,$36.00 ,0,$327.35 
Resort Hotel,2019,January,2,0,BB,$12.99 ,PRT,Direct,$52.80 ,0,$137.17 
Resort Hotel,2019,March,1,0,BB,$12.99 ,PRT,Direct,$36.00 ,0,$46.76 
Resort Hotel,2019,October,1,0,BB,$12.99 ,PRT,Direct,$36.00 ,0,$46.76 
Resort Hotel,2019,September,1,0,BB,$12.99 ,PRT,Direct,$100.00 ,0,$129.90 
Resort Hotel,2020,April,1,0,BB,$12.99 ,PRT,Direct,$131.00 ,0,$170.17 
Resort Hotel,2020,January,1,0,BB,$12.99 ,PRT,Direct,$60.00 ,0,$77.94 
Resort Hotel,2020,January,1,0,BB,$12.99 ,PRT,Direct,$70.00 ,0,$90.93 
Resort Hotel,2020,July,2,2,BB,$12.99 ,PRT,Direct,$265.00 ,0,"$1,376.94 "
Resort Hotel,2018,August,1,0,BB,$12.99 ,PRT,Direct,$16.00 ,0,$20.78 
Resort Hotel,2018,October,1,2,BB,$12.99 ,PRT,Direct,$45.00 ,0,$175.37 
Resort Hotel,2018,October,1,2,BB,$12.99 ,PRT,Direct,$45.00 ,0,$175.37 
Resort Hotel,2019,February,1,2,BB,$12.99 ,PRT,Direct,$39.00 ,0,$151.98 
Resort Hotel,2019,February,0,1,BB,$12.99 ,PRT,Direct,$55.00 ,0,$71.45 
Resort Hotel,2019,June,1,1,BB,$12.99 ,PRT,Direct,$169.00 ,0,$439.06 
Resort Hotel,2020,April,0,2,BB,$12.99 ,PRT,Direct,$181.00 ,0,$470.24 
Resort Hotel,2020,April,2,1,HB,$17.99 ,PRT,Direct,$128.00 ,0,$690.82 
Resort Hotel,2020,August,1,2,BB,$12.99 ,PRT,Direct,$239.08 ,0,$931.69 
Resort Hotel,2020,January,1,0,BB,$12.99 ,PRT,Direct,$55.00 ,0,$71.45 
Resort Hotel,2020,June,1,0,BB,$12.99 ,PRT,Direct,$151.00 ,0,$196.15 
Resort Hotel,2019,August,1,0,BB,$12.99 ,PRT,Direct,$0.00 ,0,$0.00 
Resort Hotel,2019,December,0,1,BB,$12.99 ,PRT,Direct,$39.00 ,0,$50.66 
Resort Hotel,2019,October,1,0,BB,$12.99 ,PRT,Direct,$57.60 ,0,$74.82 
Resort Hotel,2019,October,0,2,BB,$12.99 ,PRT,Direct,$38.00 ,0,$98.72 
Resort Hotel,2020,July,1,0,BB,$12.99 ,PRT,Direct,$73.95 ,0,$96.06 
Resort Hotel,2020,July,1,0,BB,$12.99 ,PRT,Direct,$120.00 ,0,$155.88 
Resort Hotel,2020,July,3,0,HB,$17.99 ,PRT,Direct,$250.00 ,0,"$1,349.25 "
Resort Hotel,2020,June,0,1,BB,$12.99 ,PRT,Direct,$91.20 ,0,$118.47 
Resort Hotel,2019,April,1,0,BB,$12.99 ,PRT,Direct,$73.00 ,0,$94.83 
Resort Hotel,2019,April,1,0,BB,$12.99 ,PRT,Direct,$72.00 ,0,$93.53 
Resort Hotel,2019,April,1,0,BB,$12.99 ,PRT,Direct,$72.00 ,0,$93.53 
Resort Hotel,2019,August,1,0,BB,$12.99 ,PRT,Direct,$229.00 ,0,$297.47 
Resort Hotel,2019,August,1,0,BB,$12.99 ,PRT,Direct,$269.00 ,0,$349.43 
Resort Hotel,2019,July,2,1,BB,$12.99 ,PRT,Direct,$182.00 ,0,$709.25 
Resort Hotel,2019,May,0,0,BB,$12.99 ,PRT,Direct,$0.00 ,0,$0.00 
Resort Hotel,2020,August,3,1,BB,$12.99 ,PRT,Direct,$207.50 ,0,"$1,078.17 "
Resort Hotel,2020,February,2,1,BB,$12.99 ,DEU,Direct,$68.00 ,0,$265.00 
Resort Hotel,2020,January,1,0,BB,$12.99 ,PRT,Direct,$39.00 ,0,$50.66 
Resort Hotel,2020,January,2,0,BB,$12.99 ,PRT,Direct,$35.00 ,0,$90.93 
Resort Hotel,2020,June,5,2,BB,$12.99 ,PRT,Direct,$127.50 ,0,"$1,159.36 "
Resort Hotel,2020,March,0,1,BB,$12.99 ,PRT,Direct,$55.00 ,0,$71.45 
Resort Hotel,2020,May,3,2,BB,$12.99 ,PRT,Direct,$195.00 ,0,"$1,266.53 "
Resort Hotel,2018,July,2,0,BB,$12.99 ,PRT,Direct,$127.25 ,0,$330.60 
Resort Hotel,2018,October,1,0,BB,$12.99 ,PRT,Direct,$127.00 ,0,$164.97 
Resort Hotel,2018,October,2,0,BB,$12.99 ,PRT,Direct,$106.00 ,0,$275.39 
Resort Hotel,2018,September,1,0,BB,$12.99 ,PRT,Direct,$129.00 ,0,$167.57 
Resort Hotel,2019,July,1,1,BB,$12.99 ,PRT,Direct,$126.00 ,0,$327.35 
Resort Hotel,2019,March,2,0,BB,$12.99 ,PRT,Direct,$40.00 ,0,$103.92 
Resort Hotel,2020,February,1,0,BB,$12.99 ,PRT,Direct,$87.00 ,0,$113.01 
Resort Hotel,2020,July,1,0,BB,$12.99 ,PRT,Direct,$255.00 ,0,$331.25 
Resort Hotel,2018,August,3,0,BB,$12.99 ,PRT,Direct,$178.33 ,0,$694.95 
Resort Hotel,2018,December,1,0,BB,$12.99 ,PRT,Direct,$58.00 ,0,$75.34 
Resort Hotel,2018,December,1,0,BB,$12.99 ,PRT,Direct,$98.00 ,0,$127.30 
Resort Hotel,2019,April,1,1,BB,$12.99 ,PRT,Direct,$91.00 ,0,$236.42 
Resort Hotel,2019,May,2,0,BB,$12.99 ,PRT,Direct,$72.00 ,0,$187.06 
Resort Hotel,2019,November,3,2,BB,$12.99 ,ESP,Direct,$57.55 ,0,$373.79 
Resort Hotel,2020,August,4,0,BB,$12.99 ,PRT,Direct,$213.50 ,0,"$1,109.35 "
Resort Hotel,2020,July,0,1,BB,$12.99 ,PRT,Direct,$210.00 ,0,$272.79 
Resort Hotel,2020,July,3,0,BB,$12.99 ,PRT,Direct,$211.30 ,0,$823.44 
Resort Hotel,2018,August,0,2,BB,$12.99 ,PRT,Direct,$207.00 ,0,$537.79 
Resort Hotel,2018,August,6,4,HB,$17.99 ,PRT,Direct,$122.00 ,0,"$2,194.78 "
Resort Hotel,2018,December,4,1,BB,$12.99 ,PRT,Direct,$129.20 ,0,$839.15 
Resort Hotel,2019,April,0,1,BB,$12.99 ,PRT,Direct,$81.00 ,0,$105.22 
Resort Hotel,2019,May,2,0,BB,$12.99 ,PRT,Direct,$109.00 ,0,$283.18 
Resort Hotel,2019,May,2,0,BB,$12.99 ,PRT,Direct,$119.00 ,0,$309.16 
Resort Hotel,2020,July,2,1,BB,$12.99 ,PRT,Direct,$175.00 ,0,$681.98 
Resort Hotel,2020,May,1,2,HB,$17.99 ,PRT,Direct,$119.08 ,0,$642.67 
Resort Hotel,2018,August,1,0,BB,$12.99 ,PRT,Direct,$202.00 ,0,$262.40 
Resort Hotel,2018,August,1,0,BB,$12.99 ,PRT,Direct,$252.00 ,0,$327.35 
Resort Hotel,2018,July,3,0,BB,$12.99 ,PRT,Direct,$134.00 ,0,$522.20 
Resort Hotel,2018,September,3,2,BB,$12.99 ,PRT,Direct,$138.60 ,0,$900.21 
Resort Hotel,2019,April,2,2,BB,$12.99 ,PRT,Direct,$56.00 ,0,$290.98 
Resort Hotel,2019,December,2,0,BB,$12.99 ,PRT,Direct,$76.00 ,0,$197.45 
Resort Hotel,2019,July,2,0,BB,$12.99 ,PRT,Direct,$199.00 ,0,$517.00 
Resort Hotel,2019,July,1,0,BB,$12.99 ,PRT,Direct,$126.00 ,0,$163.67 
Resort Hotel,2019,March,0,1,BB,$12.99 ,GBR,Direct,$105.00 ,0,$136.40 
Resort Hotel,2019,October,2,0,BB,$12.99 ,PRT,Direct,$36.00 ,0,$93.53 
Resort Hotel,2019,September,1,1,BB,$12.99 ,PRT,Direct,$197.10 ,0,$512.07 
Resort Hotel,2020,April,3,0,BB,$12.99 ,GBR,Direct,$162.00 ,0,$631.31 
Resort Hotel,2020,January,2,0,BB,$12.99 ,PRT,Direct,$44.00 ,0,$114.31 
Resort Hotel,2020,July,1,1,BB,$12.99 ,PRT,Direct,$145.00 ,0,$376.71 
Resort Hotel,2020,July,1,1,BB,$12.99 ,PRT,Direct,$145.00 ,0,$376.71 
Resort Hotel,2020,March,5,2,BB,$12.99 ,IRL,Direct,$142.00 ,0,"$1,291.21 "
Resort Hotel,2019,June,0,1,BB,$12.99 ,PRT,Direct,$100.00 ,0,$129.90 
Resort Hotel,2019,June,1,0,BB,$12.99 ,PRT,Direct,$174.00 ,0,$226.03 
Resort Hotel,2019,March,0,1,BB,$12.99 ,PRT,Direct,$40.00 ,0,$51.96 
Resort Hotel,2020,July,2,2,BB,$12.99 ,DEU,Direct,$173.75 ,0,$902.81 
Resort Hotel,2020,March,2,2,BB,$12.99 ,IRL,Direct,$75.00 ,0,$389.70 
Resort Hotel,2020,May,2,2,BB,$12.99 ,GBR,Direct,$146.25 ,0,$759.91 
Resort Hotel,2018,July,3,2,BB,$12.99 ,PRT,Direct,$139.00 ,0,$902.81 
Resort Hotel,2019,August,0,1,BB,$12.99 ,PRT,Direct,$189.00 ,0,$245.51 
Resort Hotel,2019,August,2,1,BB,$12.99 ,PRT,Direct,$205.67 ,0,$801.50 
Resort Hotel,2019,December,1,0,BB,$12.99 ,PRT,Direct,$50.40 ,0,$65.47 
Resort Hotel,2019,July,0,1,BB,$12.99 ,PRT,Direct,$126.00 ,0,$163.67 
Resort Hotel,2019,October,1,0,BB,$12.99 ,PRT,Direct,$57.60 ,0,$74.82 
Resort Hotel,2019,September,1,0,BB,$12.99 ,PRT,Direct,$149.10 ,0,$193.68 
Resort Hotel,2020,February,1,2,HB,$17.99 ,FRA,Direct,$62.80 ,0,$338.93 
Resort Hotel,2018,September,5,2,FB,$21.99 ,PRT,Direct,$148.12 ,0,"$2,280.01 "
Resort Hotel,2019,February,0,1,BB,$12.99 ,PRT,Direct,$67.00 ,0,$87.03 
Resort Hotel,2019,March,3,0,BB,$12.99 ,PRT,Direct,$92.00 ,0,$358.52 
Resort Hotel,2019,September,3,0,BB,$12.99 ,CHE,Direct,$161.00 ,0,$627.42 
Resort Hotel,2020,August,2,0,BB,$12.99 ,PRT,Direct,$241.00 ,0,$626.12 
Resort Hotel,2018,December,1,2,BB,$12.99 ,PRT,Direct,$52.00 ,0,$202.64 
Resort Hotel,2019,August,3,1,BB,$12.99 ,PRT,Direct,$198.00 ,0,"$1,028.81 "
Resort Hotel,2019,August,5,2,BB,$12.99 ,ESP,Direct,$209.86 ,0,"$1,908.26 "
Resort Hotel,2019,February,2,0,BB,$12.99 ,PRT,Direct,$68.00 ,0,$176.66 
Resort Hotel,2019,January,2,1,BB,$12.99 ,PRT,Direct,$61.00 ,0,$237.72 
Resort Hotel,2019,October,3,0,BB,$12.99 ,GBR,Direct,$75.00 ,0,$292.27 
Resort Hotel,2018,August,3,2,BB,$12.99 ,PRT,Direct,$211.00 ,0,"$1,370.44 "
Resort Hotel,2018,December,1,0,BB,$12.99 ,PRT,Direct,$43.00 ,0,$55.86 
Resort Hotel,2019,April,2,0,BB,$12.99 ,PRT,Direct,$65.00 ,0,$168.87 
Resort Hotel,2019,July,4,2,Undefined,$0.00 ,PRT,Direct,$233.00 ,0,$0.00 
Resort Hotel,2020,February,4,2,BB,$12.99 ,NLD,Direct,$76.50 ,0,$596.24 
Resort Hotel,2020,January,3,0,BB,$12.99 ,NULL,Direct,$57.60 ,0,$224.47 
Resort Hotel,2020,July,5,0,BB,$12.99 ,PRT,Direct,$255.00 ,0,"$1,656.23 "
Resort Hotel,2020,June,1,0,BB,$12.99 ,PRT,Direct,$135.00 ,0,$175.37 
Resort Hotel,2018,July,1,1,BB,$12.99 ,PRT,Direct,$134.00 ,0,$348.13 
Resort Hotel,2018,October,5,2,BB,$12.99 ,PRT,Direct,$68.86 ,0,$626.14 
Resort Hotel,2019,April,4,1,BB,$12.99 ,PRT,Direct,$89.10 ,0,$578.70 
Resort Hotel,2019,July,5,2,BB,$12.99 ,CHE,Direct,$212.14 ,0,"$1,928.99 "
Resort Hotel,2019,July,5,2,BB,$12.99 ,DEU,Direct,$253.57 ,0,"$2,305.71 "
Resort Hotel,2019,October,1,0,BB,$12.99 ,PRT,Direct,$38.00 ,0,$49.36 
Resort Hotel,2020,July,3,0,BB,$12.99 ,PRT,Direct,$192.38 ,0,$749.70 
Resort Hotel,2020,July,2,0,BB,$12.99 ,PRT,Direct,$279.50 ,0,$726.14 
Resort Hotel,2020,July,2,0,BB,$12.99 ,PRT,Direct,$310.00 ,0,$805.38 
Resort Hotel,2020,March,2,0,BB,$12.99 ,PRT,Direct,$80.00 ,0,$207.84 
Resort Hotel,2020,May,3,0,BB,$12.99 ,USA,Direct,$190.00 ,0,$740.43 
Resort Hotel,2019,December,1,1,BB,$12.99 ,NULL,Direct,$44.88 ,0,$116.60 
Resort Hotel,2019,December,2,1,BB,$12.99 ,IRL,Direct,$64.00 ,0,$249.41 
Resort Hotel,2019,September,2,2,BB,$12.99 ,ESP,Direct,$171.00 ,0,$888.52 
Resort Hotel,2020,August,4,2,HB,$17.99 ,PRT,Direct,$262.38 ,0,"$2,832.13 "
Resort Hotel,2020,February,3,2,BB,$12.99 ,PRT,Direct,$54.72 ,0,$355.41 
Resort Hotel,2020,June,3,2,HB,$17.99 ,PRT,Direct,$223.00 ,0,"$2,005.88 "
Resort Hotel,2020,March,3,0,BB,$12.99 ,PRT,Direct,$56.70 ,0,$220.96 
Resort Hotel,2019,October,1,0,BB,$12.99 ,PRT,Direct,$57.50 ,0,$74.69 
Resort Hotel,2019,October,3,0,BB,$12.99 ,PRT,Direct,$80.40 ,0,$313.32 
Resort Hotel,2019,September,3,2,BB,$12.99 ,PRT,Direct,$179.00 ,0,"$1,162.61 "
Resort Hotel,2020,June,4,1,BB,$12.99 ,IDN,Direct,$222.00 ,0,"$1,441.89 "
Resort Hotel,2018,July,3,1,BB,$12.99 ,PRT,Direct,$139.00 ,0,$722.24 
Resort Hotel,2019,April,1,0,BB,$12.99 ,PRT,Direct,$75.00 ,0,$97.42 
Resort Hotel,2019,December,1,0,HB,$17.99 ,ESP,Direct,$95.00 ,0,$170.90 
Resort Hotel,2019,May,3,2,BB,$12.99 ,PRT,Direct,$118.70 ,0,$770.96 
Resort Hotel,2019,September,2,0,HB,$17.99 ,ESP,Direct,$227.10 ,0,$817.11 
Resort Hotel,2020,February,0,1,BB,$12.99 ,PRT,Direct,$78.00 ,0,$101.32 
Resort Hotel,2020,June,4,1,BB,$12.99 ,PRT,Direct,$260.00 ,0,"$1,688.70 "
Resort Hotel,2020,March,5,2,HB,$17.99 ,FRA,Direct,$112.00 ,0,"$1,410.42 "
Resort Hotel,2020,March,2,0,BB,$12.99 ,ESP,Direct,$95.00 ,0,$246.81 
Resort Hotel,2019,December,2,1,BB,$12.99 ,PRT,Direct,$8.00 ,0,$31.18 
Resort Hotel,2019,March,3,1,BB,$12.99 ,PRT,Direct,$0.00 ,0,$0.00 
Resort Hotel,2019,March,2,2,BB,$12.99 ,PRT,Direct,$36.00 ,0,$187.06 
Resort Hotel,2019,May,0,2,BB,$12.99 ,PRT,Direct,$115.00 ,0,$298.77 
Resort Hotel,2019,November,3,0,BB,$12.99 ,PRT,Direct,$67.50 ,0,$263.05 
Resort Hotel,2019,September,2,2,BB,$12.99 ,GBR,Direct,$179.10 ,0,$930.60 
Resort Hotel,2019,September,2,2,BB,$12.99 ,PRT,Direct,$162.10 ,0,$842.27 
Resort Hotel,2019,September,2,1,BB,$12.99 ,PRT,Direct,$126.90 ,0,$494.53 
Resort Hotel,2020,February,1,0,BB,$12.99 ,PRT,Direct,$45.00 ,0,$58.45 
Resort Hotel,2018,August,1,0,BB,$12.99 ,PRT,Direct,$172.00 ,0,$223.43 
Resort Hotel,2018,October,1,0,BB,$12.99 ,PRT,Direct,$47.00 ,0,$61.05 
Resort Hotel,2019,April,3,1,BB,$12.99 ,BRA,Direct,$101.00 ,0,$524.80 
Resort Hotel,2019,December,2,0,BB,$12.99 ,PRT,Direct,$110.00 ,0,$285.78 
Resort Hotel,2019,December,2,1,BB,$12.99 ,NULL,Direct,$150.00 ,0,$584.55 
Resort Hotel,2019,July,4,1,HB,$17.99 ,NULL,Direct,$209.00 ,0,"$1,879.95 "
Resort Hotel,2019,June,5,2,BB,$12.99 ,PRT,Direct,$129.00 ,0,"$1,173.00 "
Resort Hotel,2019,November,4,1,BB,$12.99 ,PRT,Direct,$33.26 ,0,$216.02 
Resort Hotel,2020,April,1,1,BB,$12.99 ,PRT,Direct,$114.00 ,0,$296.17 
Resort Hotel,2018,August,5,2,HB,$17.99 ,PRT,Direct,$262.00 ,0,"$3,299.37 "
Resort Hotel,2018,October,1,0,BB,$12.99 ,PRT,Direct,$47.00 ,0,$61.05 
Resort Hotel,2019,July,1,2,BB,$12.99 ,USA,Direct,$224.00 ,0,$872.93 
Resort Hotel,2019,July,2,0,BB,$12.99 ,USA,Direct,$209.10 ,0,$543.24 
Resort Hotel,2020,August,3,1,BB,$12.99 ,PRT,Direct,$266.00 ,0,"$1,382.14 "
Resort Hotel,2020,June,1,0,BB,$12.99 ,PRT,Direct,$60.00 ,0,$77.94 
Resort Hotel,2018,August,5,2,HB,$17.99 ,PRT,Direct,$241.00 ,0,"$3,034.91 "
